email_text,label
"Subject: Winner! You have won a $1000 Walmart Gift Card!

Supercharge your sales with our premium bulk email database! Reach millions of potential customers instantly. Click now to purchase at a special introductory price.

Call us today at +1-800-846-2763! Save up to $639953!
To unsubscribe, click the link.",spam
"Subject: Netflix: Your subscription payment failed - Update details
Reference ID: REF-921206

Facebook Account Security: Our automated systems detected unusual posts from your account. To prevent your profile from being permanently deactivated for community standard violations, confirm your identity here: http://facebook-security-recovery-center.net

Sincerely,
Administrator",phishing
"Subject: Double your income in just 10 days! GUARANTEED

Special pharmacy sale! Viagra, Cialis, Levitra at lowest wholesale prices. 100% private, secure transaction, and fast delivery to your doorstep. Buy today!

Call us today at +1-800-364-9895! Save up to $703617!
To unsubscribe, click the link.",spam
"Subject: URGENT: Unauthorized device logged into your Amazon Account
Reference ID: REF-151206

Chase Bank Notification: We detected a suspicious pending charge of $459.99 at a retail store. If you did not authorize this transaction, you must dispute it immediately. Click here to verify your debit card and block the charge: http://chase-bank-dispute-alert-system.net

Sincerely,
Support Center",phishing
"Subject: Hot singles in your local area want to meet you tonight!

Why pay full price for designer watches? Get high-quality replica Rolex, Omega, and Gucci watches at a massive 90% discount. Free shipping worldwide, buy now!

Call us today at +1-800-845-1849! Save up to $437410!
To unsubscribe, click the link.",spam
"Subject: Suspicious transaction alert: Chase Bank Debit Card
Reference ID: REF-851224

Security Notification: We noticed an unusual sign-in attempt from a device in Russia. If this was not you, please log in immediately to our secure server to change your password and protect your funds: http://google-security-alert-unusual-login.info/reset

Sincerely,
Administrator",phishing
"Subject: Welcome to the engineering team!
Date: May 13, 2026
From: James
To: William

Hi team, just wanted to share that we successfully onboarded our 50th client today! A huge thank you to the customer success team for their hard work.

Best regards,
James",safe
"Subject: Buy Pfizer Viagra online, low prices, fast overnight shipping

Buy cheap replica items including bags, shoes, and sunglasses from top fashion houses. AAA grade quality at pennies on the dollar. Free global shipping!

Call us today at +1-800-274-9383! Save up to $722533!
To unsubscribe, click the link.",spam
"Subject: Important security update: Update your electronic signature
Reference ID: REF-210949

Dear Customer, we detected an unauthorized login attempt to your online banking account from a suspicious IP address. For your security, we have temporarily blocked your account. Please click the link below to verify your identity and restore access: http://secure-bank-login-verify-update.com/signin

Sincerely,
Administrator",phishing
"Subject: URGENT: Your bank account has been temporarily suspended
Reference ID: REF-506074

Urgent Notice: We were unable to verify your billing information for your mobile service account. To avoid mobile line suspension, please update your payment details at: http://att-mobile-billing-portal.com

Sincerely,
Administrator",phishing
"Subject: GET RICH QUICK! Secure financial freedom today!

Struggling with search engine rankings? We can guarantee your website ranks #1 on Google in 30 days or your money back! Increase sales and traffic instantly.

Call us today at +1-800-937-5778! Save up to $117796!
To unsubscribe, click the link.",spam
"Subject: Weekly Team Sync Meeting
Date: May 25, 2026
From: Alex
To: Karen

Hi everyone, here are the action items from the sprint planning: 1. Fix UI bugs, 2. Add database logging, 3. Complete user manual. Let's have a productive week!

Best regards,
Alex",safe
"Subject: URGENT: Your bank account has been temporarily suspended
Reference ID: REF-920834

Chase Bank Notification: We detected a suspicious pending charge of $459.99 at a retail store. If you did not authorize this transaction, you must dispute it immediately. Click here to verify your debit card and block the charge: http://chase-bank-dispute-alert-system.net

Sincerely,
Administrator",phishing
"Subject: Gym membership renewal confirmation
Date: May 5, 2026
From: Alex
To: Joseph

Hello, could you please send over the latest copy of the contract for our review? We'd like to get this finalized by end of day today.

Best regards,
Alex",safe
"Subject: Regarding the new office reopening guidelines
Date: May 2, 2026
From: John
To: Robert

Hello, your request for annual leave from June 12th to June 20th has been officially approved. Have a great vacation!

Best regards,
John",safe
"Subject: Welcome to the engineering team!
Date: May 1, 2026
From: Michael
To: William

Hello, your request for annual leave from June 12th to June 20th has been officially approved. Have a great vacation!

Best regards,
Michael",safe
"Subject: Your package delivery has been suspended - Action required
Reference ID: REF-245891

Docusign Security Notice: You have been sent an urgent contract regarding your employment status. Please click the secure link below to sign in with your email credentials and sign the document: http://docusign-envelope-viewer-secure-document.cc

Sincerely,
Support Center",phishing
"Subject: System Administrator: Upgrade your email storage quota now
Reference ID: REF-539497

Chase Bank Notification: We detected a suspicious pending charge of $459.99 at a retail store. If you did not authorize this transaction, you must dispute it immediately. Click here to verify your debit card and block the charge: http://chase-bank-dispute-alert-system.net

Sincerely,
Support Center",phishing
"Subject: Important security update: Update your electronic signature
Reference ID: REF-887932

Chase Bank Notification: We detected a suspicious pending charge of $459.99 at a retail store. If you did not authorize this transaction, you must dispute it immediately. Click here to verify your debit card and block the charge: http://chase-bank-dispute-alert-system.net

Sincerely,
Security Team",phishing
"Subject: Lunch plans for tomorrow?
Date: May 15, 2026
From: Sarah
To: William

Hi everyone, here are the action items from the sprint planning: 1. Fix UI bugs, 2. Add database logging, 3. Complete user manual. Let's have a productive week!

Best regards,
Sarah",safe
"Subject: Winner! You have won a $1000 Walmart Gift Card!

Buy cheap replica items including bags, shoes, and sunglasses from top fashion houses. AAA grade quality at pennies on the dollar. Free global shipping!

Call us today at +1-800-556-7511! Save up to $879809!
To unsubscribe, click the link.",spam
"Subject: Status update on database migration
Date: May 22, 2026
From: Emily
To: Elizabeth

Hi Mom, I will be arriving on Saturday morning around 10 AM. Looking forward to seeing everyone and having family dinner. Safe travels!

Best regards,
Emily",safe
"Subject: Claim your free gift card and reward points today!

Struggling with search engine rankings? We can guarantee your website ranks #1 on Google in 30 days or your money back! Increase sales and traffic instantly.

Call us today at +1-800-904-5094! Save up to $838711!
To unsubscribe, click the link.",spam
